0	24	12270	4	
1	17	12202	4	
0	23	10595	4	
0	24	10995	4	
1	15	11987	4	
0	15	11087	4	
0	15	13236	4	
0	24	12224	3	
0	24	10876	4	
1	21	12313	4	
0	22	11227	4	
1	22	10865	4	
1	21	13432	4	
1	16	12743	4	
1	17	12110	3	
0	18	11433	4	
0	16	10746	4	
0	17	12693	4	
0	18	11729	3	
1	19	12222	4	
0	23	12918	0	
0	18	12916	4	
0	22	11382	3	
1	22	11420	4	
0	16	10604	4	
0	19	11944	3	
0	21	11243	3	
0	16	11834	4	
0	15	12513	4	
1	22	10633	3	
0	16	11749	3	
1	21	12952	4	
0	20	11169	3	
0	17	11494	4	
0	22	13041	3	
0	21	13096	4	
1	23	12523	3	
0	17	11236	3	
0	21	11539	4	
0	22	13496	4	
0	15	12659	3	
0	19	11353	4	
0	24	10809	3	
1	15	11325	4	
1	19	11720	4	
1	15	12088	4	
0	21	12427	4	
1	21	13163	4	
0	22	11831	4	
1	19	11306	4	
1	21	13402	4	
1	24	12721	3	
0	15	12624	4	
1	21	13081	4	
1	16	11366	4	
0	24	11238	4	
0	24	11846	4	
0	23	11991	0	
1	20	10993	4	
1	23	12952	4	
1	24	13464	4	
0	16	10925	4	
1	18	11471	4	
1	20	11623	4	
1	15	10910	4	
0	24	11281	4	
0	15	10734	3	
1	24	11234	3	
0	15	11332	4	
1	22	11476	4	
1	22	12034	4	
0	18	11178	3	
1	24	12501	4	
1	19	12643	4	
1	16	12518	3	
0	24	10652	4	
0	17	12126	4	
0	22	10824	4	
0	21	12223	3	
0	16	12213	4	
0	16	12459	3	
0	21	13266	4	
0	19	10753	4	
0	20	12722	0	
0	22	12249	4	
0	21	11335	3	
0	17	10534	4	
0	23	12826	4	
0	16	12987	3	
0	21	11902	4	
0	19	10804	0	
0	19	12076	3	
0	15	11270	4	
0	23	11375	3	
0	19	11517	3	
0	19	12950	4	
0	23	12104	4	
0	18	12827	4	
0	22	11647	3	
0	15	12488	3	
0	17	11731	4	
0	21	12233	4	
0	19	11251	4	
0	24	12826	4	
0	23	12892	3	
0	18	12118	4	
0	23	11292	4	
0	21	10651	4	
0	20	10868	4	
0	24	11978	4	
0	24	12407	4	
0	21	10951	3	
0	20	13313	4	
0	15	12321	3	
0	22	12178	4	
0	15	10577	4	
0	22	10737	3	
0	22	11093	3	
0	24	11587	3	
0	17	12006	4	
0	23	11011	4	
0	24	13156	3	
0	17	12152	3	
0	18	10902	4	
0	22	10680	3	
0	21	13197	3	
0	22	10518	3	
0	21	10874	0	
0	22	12500	4	
0	20	10762	4	
0	17	13024	4	
0	17	12833	3	
0	17	13370	4	
0	15	12729	4	
0	23	12759	4	
0	21	10544	4	
0	19	11534	4	
0	21	10606	4	
0	17	11144	3	
0	21	11200	4	
0	19	10633	4	
0	23	11146	4	
0	19	11227	3	
0	22	12546	4	
0	19	11521	4	
0	21	13386	0	
0	15	11444	3	
0	20	11975	4	
0	21	12642	4	
0	21	11012	4	
0	24	11655	4	
0	19	13224	3	
0	19	12217	4	
0	16	10663	3	
0	16	12929	3	
0	16	10827	3	
0	16	13110	4	
0	21	12805	4	
0	15	12700	4	
0	16	12668	4	
0	19	13339	4	
0	24	11775	4	
0	18	11194	4	
0	17	10502	4	
0	22	10546	4	
0	17	12723	4	
0	19	12492	4	
0	18	12928	3	
0	23	11351	4	
0	21	12225	4	
0	17	12413	4	
0	22	11901	3	
0	17	10756	4	
0	15	10893	4	
0	23	12570	4	
0	21	12435	4	
0	15	11171	4	
0	23	11386	4	
0	21	12988	4	
0	22	12008	4	
0	15	11573	4	
0	17	12594	4	
0	17	12099	3	
0	23	11580	4	
0	21	12610	4	
0	24	12714	4	
0	20	11376	3	
0	24	13450	3	
0	20	11090	4	
0	15	12901	4	
0	20	12948	4	
0	20	10736	4	
0	18	12414	3	
0	24	13476	4	
0	17	12257	4	
0	17	13062	3	
0	24	10630	4	
0	24	11612	4	
0	20	13435	0	
0	17	13354	3	
0	19	10770	3	
0	16	11380	4	
0	18	13208	4	
0	15	12531	4	
0	19	10806	4	
0	22	12570	3	
0	20	12935	3	
0	19	11255	4	
0	18	12397	4	
0	15	11541	4	
0	17	10552	4	
0	21	10521	4	
0	20	12159	3	
0	17	12979	3	
0	15	12752	3	
0	18	10723	3	
0	18	12590	3	
0	15	11048	3	
0	23	10717	3	
0	23	11492	3	
0	20	13304	4	
0	17	12527	4	
0	15	10962	4	
0	18	11572	4	
0	20	11666	4	
0	20	12190	4	
0	15	12364	3	
0	17	11719	4	
0	17	10910	3	
0	24	12948	4	
0	18	12658	4	
0	22	13216	0	
0	19	10818	3	
0	24	11344	3	
0	22	11618	3	
0	21	13144	4	
0	23	11950	4	
0	19	11985	4	
0	20	10820	4	
0	23	11165	4	
0	23	11713	0	
0	21	11500	4	
0	15	10978	4	
0	21	11118	3	
0	24	11035	3	
0	20	11590	4	
0	24	12018	4	
0	20	12941	4	
0	20	12881	4	
0	17	12276	3	
0	22	12432	4	
0	24	12967	3	
0	17	13091	3	
0	24	12943	4	
0	18	11083	4	
0	19	10521	3	
0	24	12531	3	
0	21	12044	4	
0	21	12155	4	
0	21	12154	0	
0	17	10633	4	
0	20	12245	4	
0	19	11078	4	
0	24	13078	3	
0	15	11269	3	
0	21	13459	3	
0	23	11140	4	
0	24	11844	4	
0	19	13002	4	
0	22	11516	4	
0	17	13416	4	
0	23	11993	3	
0	22	12971	4	
0	22	12971	4	
0	22	12600	4	
0	17	10823	0	
0	23	11664	3	
0	20	12841	4	
0	19	12046	4	
0	24	11416	4	
0	20	12550	3	
0	15	12088	4	
0	15	11110	4	
0	23	11751	3	
0	21	12204	3	
0	24	13433	0	
0	19	12006	4	
0	15	11790	3	
0	15	12520	3	
0	20	12908	4	
0	16	10882	4	
0	24	12923	4	
0	21	11125	3	
0	23	12208	4	
0	18	12929	3	
0	19	11689	4	
0	16	11209	0	
0	19	11096	4	
0	16	11659	4	
0	19	12191	3	
0	19	12577	0	
0	17	10670	4	
0	24	13328	4	
0	17	11207	3	
0	21	12479	3	
0	22	10570	4	
0	23	11157	4	
0	23	11206	4	
0	24	12494	3	
0	20	10830	3	
0	18	10625	4	
0	15	12209	4	
0	15	12081	4	
0	16	11903	4	
0	16	11428	3	
0	18	12275	3	
0	16	12186	3	
0	18	12729	4	
0	15	11070	4	
0	20	11403	4	
0	18	11447	4	
0	18	11770	4	
0	24	12113	4	
0	24	12717	4	
0	22	12197	3	
0	19	11455	4	
0	23	11853	4	
0	19	12063	3	
0	16	12100	4	
0	20	12638	4	
0	19	12850	3	
0	16	11786	4	
0	17	12996	4	
0	17	12995	4	
0	17	12691	3	
0	22	12676	4	
0	22	12635	4	
0	15	10862	4	
0	19	11857	4	
0	21	11991	3	
0	24	10548	4	
0	24	11996	4	
0	24	11274	4	
0	20	12259	4	
0	23	12741	3	
0	22	12280	4	
0	17	12342	4	
0	23	11336	4	
0	17	13318	3	
0	23	12641	4	
0	23	12929	4	
0	24	11896	4	
0	21	10518	4	
0	15	11933	4	
0	15	12516	3	
0	23	11412	4	
0	17	10619	3	
0	18	12029	4	
0	20	12284	3	
0	18	13177	4	
0	21	12930	4	
0	17	12566	4	
0	19	13294	3	
0	17	11162	3	
0	17	12394	3	
0	23	12516	4	
0	22	11280	3	
0	20	13102	4	
0	17	11022	0	
0	21	11250	4	
0	17	12330	4	
0	21	12923	3	
0	16	12198	4	
0	15	13495	3	
0	20	11365	3	
0	23	11159	3	
0	16	13326	3	
0	18	12339	4	
0	18	12876	3	
0	21	12971	4	
0	21	10803	4	
0	15	10630	4	
0	15	12819	4	
0	18	11035	4	
0	20	13051	4	
0	22	10800	3	
0	19	11317	4	
0	20	13289	3	
0	19	11823	3	
0	16	11885	4	
0	20	12040	4	
0	18	12897	4	
0	20	11650	4	
0	19	13204	4	
0	17	11359	4	
0	17	13325	4	
0	20	10820	4	
0	23	10996	4	
0	18	13129	4	
0	21	12130	4	
0	23	12006	4	
0	15	11336	3	
0	16	12820	4	
0	19	11600	4	
0	19	13309	4	
0	22	11866	4	
0	19	12709	4	
0	19	12298	4	
0	16	12869	3	
0	17	12538	4	
0	22	11624	3	
0	23	11349	4	
0	20	11068	3	
0	18	12986	4	
0	18	12804	4	
0	17	12318	4	
0	24	12104	4	
0	17	10979	4	
0	20	12750	4	
0	20	11161	3	
0	22	11658	4	
0	16	11066	4	
0	19	13348	4	
0	15	12128	4	
0	23	11257	4	
0	21	10993	3	
0	18	12692	3	
0	24	11885	4	
0	19	12736	3	
0	16	10694	4	
0	16	11675	4	
0	19	12848	4	
0	19	12587	4	
0	22	11873	4	
0	20	10992	3	
0	20	12497	3	
0	21	12598	3	
0	21	12503	0	
0	23	13492	4	
0	21	13323	4	
0	24	11504	3	
0	15	11616	4	
0	15	10673	3	
0	21	13164	4	
0	16	11716	4	
0	17	12159	4	
0	19	11099	4	
0	18	12686	4	
0	23	13445	3	
0	18	12983	3	
0	20	12961	3	
0	15	12794	3	
0	24	11653	3	
0	22	10716	4	
0	15	12968	4	
0	17	13099	4	
0	19	13118	3	
0	20	11543	4	
0	16	11421	4	
0	24	11203	4	
0	16	12004	4	
0	16	10780	4	
0	18	11532	4	
0	21	12351	4	
0	15	13054	4	
0	24	11990	3	
0	16	12111	4	
0	15	11408	3	
0	24	13116	3	
0	24	11716	3	
0	23	11797	0	
0	16	13430	3	
0	21	11936	4	
0	23	11507	4	
0	15	10973	4	
0	18	12801	4	
0	22	13366	4	
0	22	11964	3	
0	21	10960	3	
0	20	11713	4	
0	21	11450	3	
0	23	11243	4	
0	15	13220	4	
0	22	11545	4	
0	21	13079	4	
0	24	13295	4	
0	15	12445	4	
0	15	11071	4	
0	18	12914	4	
0	17	12469	4	
0	24	11623	3	
0	16	11800	3	
0	17	12186	4	
0	22	11628	4	
0	19	12742	3	
0	24	12704	3	
0	24	11101	3	
0	24	12714	3	
0	17	13491	4	
0	24	10960	4	
0	24	12029	3	
0	24	11441	3	
0	20	11505	4	
0	16	13107	3	
0	17	12552	0	
0	15	13491	4	
0	20	11232	4	
0	15	12878	4	
0	20	11800	4	
0	23	11998	0	
0	16	11998	3	
0	22	13067	3	
0	18	10702	4	
0	19	10998	3	
0	17	11865	0	
0	19	11722	4	
0	24	13429	4	
0	24	10736	3	
0	22	10886	4	
0	24	11552	4	
0	21	12923	4	
0	18	13255	4	
0	22	10806	4	
0	21	11421	4	
0	20	12164	4	
0	21	11430	4	
0	18	12800	4	
0	22	11893	4	
0	16	11154	4	
0	22	12136	4	
0	16	12081	4	
0	16	10956	3	
0	17	10566	4	
0	20	12191	4	
0	20	11398	4	
0	22	10645	4	
0	21	11911	4	
0	24	11908	4	
0	18	11023	4	
0	15	11447	0	
0	20	10867	4	
0	23	11252	4	
0	21	12681	3	
0	15	11344	3	
0	18	10573	4	
0	19	10526	4	
0	24	11764	4	
0	22	12312	0	
0	17	12383	4	
0	23	11404	4	
0	15	13108	3	
0	15	11922	3	
0	21	12141	4	
0	16	12278	3	
0	15	12605	4	
0	16	10536	4	
0	24	12490	3	
0	24	10947	3	
0	15	12560	4	
0	24	12650	3	
0	18	12316	4	
0	18	12902	4	
0	22	12647	4	
0	19	10624	0	
0	15	12356	4	
0	17	11980	4	
0	19	10556	4	
0	19	12065	4	
0	23	11015	4	
0	15	12555	4	
0	22	12804	4	
0	15	10907	3	
0	23	11607	3	
0	16	10832	4	
0	19	13438	4	
0	21	12306	4	
0	22	13389	0	
0	16	12564	4	
0	17	12943	4	
0	15	12277	3	
0	23	12028	4	
0	21	10862	0	
0	22	13149	4	
0	22	13315	4	
0	19	10786	4	
0	22	11914	4	
0	21	11235	4	
0	17	12958	3	
0	16	13004	4	
0	15	12512	4	
0	17	10872	3	
0	16	13073	4	
0	22	12023	4	
0	24	11087	4	
0	22	12560	0	
0	23	12265	4	
0	17	10649	3	
0	24	10725	4	
0	21	10702	4	
0	21	10739	4	
0	19	13253	3	
0	23	12992	4	
0	21	11185	4	
0	17	12560	4	
0	16	11507	3	
0	20	12198	4	
0	22	12314	4	
0	16	13327	3	
0	19	11003	4	
0	17	11428	3	
0	17	12730	4	
0	22	11841	4	
0	16	11524	3	
0	17	11568	3	
0	24	13225	4	
0	15	13294	4	
0	19	12535	4	
0	15	10873	3	
0	21	10520	0	
0	19	10994	4	
0	16	12075	3	
0	23	12013	4	
0	16	10913	4	
0	18	12482	4	
0	24	11214	3	
0	23	12535	4	
